SuburbClass,Rooms,Bathroom,Distance,Latitude,Longitude,BuildingArea,Landsize,HouseAgeType_historic,HouseAgeType_modern
3,3,1.0,7.0,-37.822,144.8904,127.0,470.0,0,1
1,2,1.0,5.3,-37.7754,144.99275,136.0,145.0,1,0
1,4,2.0,3.3,-37.8477,144.9558,207.0,330.0,1,0
1,4,1.0,6.2,-37.76913,144.93236000000005,145.0,455.0,1,0
1,3,3.0,5.1,-37.8525,144.9881,89.0,143.0,1,0
1,4,3.0,13.9,-37.9107,145.0745,200.0,635.0,1,0
3,4,1.0,6.4,-37.7958,144.9001,160.0,799.0,1,0
3,2,1.0,5.1,-37.80257,144.88811,88.0,298.0,1,0
3,3,2.0,34.1,-38.037,145.30862,121.0,688.0,0,1
3,4,3.0,12.0,-37.69968,145.03426000000005,240.0,527.0,0,1
1,3,1.0,13.1,-37.827,145.1209,134.0,702.0,1,0
3,3,1.0,10.5,-37.7422,145.05,90.0,582.0,1,0
3,4,2.0,9.4,-37.738,145.0374,196.0,521.0,0,1
3,2,1.0,9.2,-37.789,144.8813,69.0,163.0,1,0
3,4,3.0,11.2,-37.7387,144.8827,242.0,747.0,0,1
3,3,2.0,13.5,-37.7164,144.8792,126.0,422.0,0,1
1,5,3.0,10.3,-37.91818,145.01513,249.0,645.0,0,1
1,4,3.0,5.9,-37.86044,145.0335,282.0,787.0,1,0
3,2,1.0,10.5,-37.7418,145.0513,84.0,428.0,1,0
3,4,1.0,7.0,-37.8097,144.8906,140.0,328.0,1,0
1,3,2.0,11.2,-37.9056,144.9893,195.0,649.0,0,1
3,2,1.0,13.1,-37.71833,144.96935,94.0,687.0,1,0
3,3,2.0,24.8,-37.8798,145.2775,138.0,219.0,0,1
3,3,2.0,20.6,-37.57307,144.92513,165.0,263.0,0,1
3,2,1.0,10.5,-37.756,144.8641,101.0,220.0,0,1
3,3,1.0,13.5,-37.7905,144.8033,125.0,699.0,1,0
1,3,2.0,9.3,-37.8896,145.0307,144.0,357.0,1,0
1,3,1.0,11.2,-37.8846,145.0861,126.0,615.0,1,0
3,3,2.0,9.2,-37.7882,144.8784,121.0,239.0,1,0
3,3,1.0,17.4,-37.64821,144.92526999999995,94.0,658.0,0,1
3,4,3.0,8.7,-37.7799,144.8879,142.0,613.0,1,0
1,4,1.0,5.3,-37.81931,145.04107,156.0,636.0,1,0
1,5,3.0,5.5,-37.7677,145.0085,230.0,344.0,1,0
3,4,3.0,23.0,-37.79636,145.29351,170.0,907.0,0,1
3,3,1.0,14.8,-37.72484,144.74296,196.0,406.0,0,1
1,3,2.0,14.3,-37.77655,145.15386999999996,160.0,798.0,0,1
1,2,1.0,10.7,-37.9306,145.0284,90.0,112.0,1,0
1,2,1.0,2.3,-37.8043,144.9437,106.0,161.0,1,0
3,2,1.0,9.9,-37.7261,144.9336,84.0,111.0,0,1
3,2,1.0,4.3,-37.78486,144.88616000000005,113.0,488.0,1,0
1,1,1.0,5.2,-37.7643,144.9584,82.0,147.0,1,0
3,3,1.0,18.0,-37.71613,145.13939,108.0,197.0,0,1
1,3,1.0,2.5,-37.8021,144.9965,105.0,138.0,1,0
1,2,1.0,5.9,-37.7825,144.9206,108.0,252.0,1,0
3,3,1.0,15.3,-37.67751,144.98663,140.0,538.0,0,1
1,3,1.0,5.2,-37.76227,144.95649,101.0,186.0,1,0
3,4,2.0,8.5,-37.71561,144.94336,128.0,555.0,1,0
3,2,1.0,4.4,-37.7846,144.9347,75.0,209.0,1,0
1,3,1.0,16.0,-37.94775,145.02379,125.0,269.0,0,1
3,3,2.0,18.4,-37.84169,144.72333,138.0,289.0,0,1
3,3,2.0,8.4,-37.8416,144.8651,102.0,178.0,0,1
3,3,1.0,6.7,-37.75535,144.96481,109.0,64.0,0,1
1,3,2.0,5.9,-37.7742,144.906,149.0,617.0,1,0
3,4,2.0,10.4,-37.74103,144.88496,254.0,650.0,1,0
3,4,1.0,5.9,-37.7575,144.9402,165.0,575.0,1,0
1,4,3.0,6.9,-37.7617,144.9052,201.0,615.0,1,0
3,2,1.0,13.9,-37.7832,144.8275,88.0,192.0,0,1
1,3,1.0,6.9,-37.7674,144.9084,133.0,449.0,1,0
1,4,2.0,5.3,-37.81557,145.04281,192.0,750.0,1,0
1,4,2.0,9.1,-37.7614,144.8925,204.0,559.0,0,1
3,3,1.0,14.0,-37.68557,144.93156000000005,100.0,697.0,1,0
3,2,1.0,12.0,-37.72303,145.01883999999995,100.0,665.0,1,0
3,4,2.0,15.5,-37.93543,145.08408,161.0,564.0,0,1
3,3,2.0,25.9,-37.61042,145.11932,179.0,400.0,0,1
1,4,2.0,11.4,-37.92594,145.03184,226.0,293.0,0,1
1,4,2.0,13.1,-37.8274,145.1242,231.0,590.0,1,0
3,3,1.0,13.0,-37.6955,144.9253,104.0,796.0,1,0
1,4,2.0,13.9,-37.914,145.0714,180.0,321.0,0,1
3,4,2.0,20.5,-37.63873,145.07805,163.0,196.0,0,1
1,4,3.0,10.7,-37.9186,145.0175,225.0,614.0,0,1
1,3,1.0,5.2,-37.7723,144.9694,196.8,506.0,1,0
3,3,1.0,17.4,-37.65704,144.92987,104.0,536.0,0,1
3,5,3.0,8.7,-37.7712,144.8763,286.0,446.0,0,1
1,4,2.0,13.1,-37.8151,145.135,255.0,697.0,1,0
3,3,1.0,6.4,-37.795,144.88299999999995,99.0,190.0,1,0
1,4,2.0,9.2,-37.8589,145.0413,143.0,553.0,1,0
3,3,2.0,13.8,-37.7376,145.0895,135.0,577.0,0,1
1,3,1.0,2.6,-37.8203,145.0092,102.0,181.0,1,0
3,3,1.0,11.2,-37.71016,144.9215,153.0,584.0,1,0
3,4,2.0,31.7,-37.57029,144.71163,174.0,693.0,0,1
1,2,2.0,3.0,-37.80269000000001,145.0001,175.0,147.0,0,1
3,3,1.0,7.7,-37.8309,144.889,109.0,353.0,1,0
1,3,2.0,13.8,-37.93487,145.00093,139.0,220.0,0,1
3,4,2.0,7.8,-37.7456,144.9469,205.0,43.0,1,0
3,3,1.0,12.8,-37.7449,144.8533,201.0,616.0,0,1
3,3,1.0,17.4,-37.65168,144.91868,101.0,670.0,1,0
1,3,1.0,5.2,-37.7621,144.9595,150.0,325.0,1,0
1,3,1.0,9.2,-37.8553,145.0711,142.0,700.0,1,0
3,4,2.0,14.6,-37.9395,145.0477,199.0,588.0,0,1
1,3,1.0,13.0,-37.9072,145.0762,126.0,715.0,1,0
1,4,2.0,9.2,-37.7944,145.1028,225.0,736.0,1,0
3,4,2.0,11.2,-37.7429,144.888,150.0,650.0,1,0
3,2,1.0,13.8,-37.8655,144.8299,77.0,137.0,0,1
3,4,2.0,6.3,-37.81845,144.87464,152.0,446.0,1,0
3,4,2.0,6.6,-37.809,144.8865,198.0,571.0,1,0
1,2,2.0,1.6,-37.7976,144.9778,136.0,81.0,0,1
1,3,2.0,7.8,-37.8365,145.0802,189.0,305.0,0,1
1,3,1.0,10.1,-37.90584000000001,145.0725,200.0,586.0,1,0
3,5,2.0,8.4,-37.8437,144.865,229.0,760.0,1,0
1,2,1.0,8.5,-37.8849,144.9993,81.0,147.0,1,0
3,4,2.0,15.5,-37.88413,144.79033,180.9,749.0,0,1
3,3,3.0,11.7,-37.74009,144.87787,271.0,326.0,0,1
3,3,2.0,20.5,-37.64215,145.08584,160.0,492.0,0,1
3,3,1.0,9.2,-37.7896,144.8752,125.0,300.0,1,0
3,3,1.0,11.5,-37.7143,144.9092,111.0,715.0,1,0
3,5,2.0,20.4,-37.6248,144.87612,239.0,512.0,0,1
1,5,1.0,11.8,-37.8195,145.1134,207.0,711.0,1,0
1,2,2.0,2.6,-37.7928,144.9575,172.0,190.0,1,0
1,3,2.0,4.5,-37.7776,144.9751,118.0,326.0,1,0
1,3,2.0,7.0,-37.75968,145.02305,145.0,530.0,1,0
3,3,1.0,11.2,-37.7013,145.0244,101.0,826.0,1,0
1,3,1.0,7.8,-37.8367,145.0934,115.0,427.0,1,0
3,3,1.0,10.5,-37.7632,144.8622,143.0,550.0,0,1
3,3,1.0,9.4,-37.7386,145.0387,99.0,593.0,1,0
1,4,2.0,15.2,-37.95685,145.01977,168.0,503.0,1,0
1,4,2.0,9.7,-37.7376,144.9154,224.0,607.0,0,1
1,4,4.0,13.9,-37.9116,145.0686,265.0,363.0,0,1
1,3,2.0,7.8,-37.7714,145.05963,261.0,805.0,1,0
3,3,2.0,8.5,-37.72034,144.93788,190.0,256.0,0,1
3,2,2.0,7.0,-37.8225,144.8814,121.0,168.0,0,1
1,2,1.0,3.8,-37.8359,144.9358,83.0,163.0,0,1
3,2,1.0,10.8,-37.7948,144.85399999999996,104.0,115.0,0,1
1,3,1.0,5.4,-37.79855,145.04493,115.0,446.0,1,0
3,4,2.0,6.4,-37.7914,144.8957,151.0,369.0,1,0
1,4,2.0,5.6,-37.7933,145.0343,187.0,586.0,1,0
3,2,1.0,7.8,-37.8083,144.8841,89.0,224.0,1,0
3,3,1.0,21.3,-37.80954000000001,145.25538,135.0,400.0,1,0
1,3,2.0,9.2,-37.8547,145.0771,193.0,648.0,0,1
3,3,2.0,11.0,-37.86066,144.82013,88.0,284.0,0,1
1,3,2.0,13.1,-37.8285,145.1272,159.0,643.0,1,0
3,5,3.0,13.8,-37.8712,144.8107,201.0,725.0,0,1
1,4,2.0,6.8,-37.85414,144.89561,170.0,240.0,1,0
3,3,1.0,13.0,-37.6974,144.9112,110.0,694.0,1,0
3,4,2.0,8.4,-37.8477,144.8706,198.0,299.0,0,1
3,3,1.0,8.8,-37.7521,145.0114,100.0,495.0,1,0
3,3,1.0,7.8,-37.7561,144.9715,118.0,374.0,1,0
1,4,3.0,5.2,-37.7713,144.9643,93.0,238.0,1,0
3,4,2.0,12.8,-37.7394,144.8628,198.0,686.0,0,1
3,3,1.0,11.4,-37.7367,145.0797,154.0,627.0,0,1
1,4,1.0,13.4,-37.80815,145.15441,150.0,757.0,0,1
3,5,2.0,11.5,-37.7129,144.9253,260.0,568.0,0,1
3,3,2.0,4.3,-37.78667,144.88834,130.0,198.0,0,1
3,4,2.0,12.6,-37.7866,144.8458,95.0,567.0,1,0
1,2,2.0,4.1,-37.84266,145.02355,119.0,586.0,0,1
3,2,1.0,19.9,-37.80902,145.23561,100.0,766.0,1,0
1,4,1.0,10.3,-37.91053,145.02447,165.0,890.0,0,1
3,3,1.0,13.0,-37.7005,144.9185,81.0,667.0,1,0
3,3,2.0,20.0,-37.97459,145.06937,154.0,163.0,0,1
1,3,2.0,11.2,-37.8323,145.105,195.0,347.0,0,1
1,3,1.0,5.9,-37.7753,144.9116,117.0,263.0,1,0
3,3,1.0,8.8,-37.7392,145.0163,143.0,679.0,1,0
1,3,1.0,8.0,-37.8681,144.8994,186.0,507.0,1,0
1,2,2.0,11.2,-37.819,145.0888,92.0,88.0,0,1
3,2,1.0,5.1,-37.78822,144.88361,86.0,43.0,0,1
1,3,1.0,2.1,-37.8365,144.9497,105.0,204.0,1,0
1,2,1.0,3.5,-37.788,144.9791,72.0,100.0,1,0
1,4,3.0,10.2,-37.86664,145.08597,203.0,391.0,0,1
1,4,3.0,9.2,-37.789,145.0938,227.0,636.0,1,0
3,3,1.0,15.0,-37.7306,145.0854,115.0,616.0,1,0
3,4,1.0,21.3,-37.81186,145.25419,151.0,833.0,1,0
3,3,1.0,19.6,-37.64954,145.03648,120.0,606.0,0,1
1,3,1.0,11.2,-37.9172,144.996,122.0,432.0,1,0
1,4,2.0,5.6,-37.8037,145.0308,248.0,690.0,1,0
3,2,1.0,13.0,-37.7081,144.912,89.0,176.0,0,1
1,3,1.0,5.2,-37.75746,144.95633,101.0,210.0,0,1
3,3,2.0,8.9,-37.857,144.8846,141.0,146.0,0,1
1,3,2.0,13.9,-37.9227,145.0558,117.0,254.0,0,1
1,4,2.0,12.2,-37.8647,145.1023,203.0,621.0,0,1
1,3,2.0,2.6,-37.8225,145.0029,141.0,157.0,1,0
1,4,2.0,21.5,-37.99232,145.08469,150.0,597.0,0,1
3,4,2.0,11.8,-37.7743,145.0863,212.0,693.0,0,1
1,4,2.0,12.1,-37.8879,145.0768,199.0,651.0,1,0
3,3,3.0,10.5,-37.77,144.8572,181.0,557.0,0,1
1,6,2.0,7.3,-37.79032,145.05408,170.0,697.0,0,1
1,2,1.0,6.9,-37.7663,144.9098,95.0,313.0,1,0
3,3,1.0,18.0,-37.69031,145.14557,122.0,768.0,0,1
3,3,2.0,8.4,-37.8477,144.8753,179.0,283.0,0,1
1,3,2.0,8.0,-37.8613,144.8939,215.0,430.0,0,1
1,3,2.0,14.3,-37.78963,145.16973000000004,145.0,236.0,0,1
1,3,1.0,10.3,-37.7666,145.0591,180.0,846.0,1,0
3,3,1.0,14.8,-37.77396,144.77229,135.0,697.0,1,0
3,3,2.0,8.8,-37.7334,144.9873,124.0,319.0,1,0
3,3,1.0,14.5,-37.69872,145.08743,115.0,600.0,0,1
1,2,2.0,11.4,-37.8982,145.0488,170.0,166.0,0,1
3,2,1.0,11.2,-37.72048,144.91323,73.0,132.0,0,1
3,2,1.0,7.0,-37.8115,144.8875,105.0,220.0,1,0
3,4,2.0,22.2,-37.97533,145.12278,277.0,624.0,0,1
3,3,1.0,16.3,-37.67304,145.03396999999995,130.0,679.0,0,1
3,3,1.0,8.2,-37.7978,144.8743,113.0,536.0,1,0
1,3,2.0,8.0,-37.8644,144.9039,179.0,310.0,0,1
1,2,1.0,8.5,-37.8857,145.0136,62.0,815.0,0,1
1,3,2.0,6.5,-37.7588,144.9881,140.0,158.0,0,1
3,2,1.0,8.4,-37.846,144.8729,73.0,244.0,1,0
1,3,2.0,2.5,-37.8278,144.9885,165.0,324.0,1,0
1,2,1.0,13.9,-37.9099,145.0726,135.0,300.0,1,0
3,4,2.0,7.8,-37.7364,144.9787,123.0,398.0,1,0
3,2,1.0,27.0,-38.0371,145.11717,104.0,224.0,0,1
3,2,1.0,13.0,-37.7074,144.9086,77.0,172.0,0,1
1,4,2.0,11.2,-37.8345,145.1009,292.0,612.0,0,1
3,4,2.0,15.4,-37.80827,145.18098999999995,136.0,596.0,0,1
3,3,1.0,8.9,-37.74351,145.07965,124.0,609.0,1,0
3,3,2.0,8.4,-37.8395,144.8787,176.0,194.0,0,1
3,3,1.0,11.1,-37.8284,144.8355,167.0,534.0,0,1
1,2,1.0,9.0,-37.8264,145.0824,83.0,110.0,1,0
1,4,2.0,9.0,-37.8186,145.0706,215.0,687.0,1,0
3,3,2.0,13.9,-37.7798,144.8156,129.0,250.0,0,1
3,4,2.0,14.5,-37.7263,144.8584,146.0,231.0,0,1
3,3,2.0,10.5,-37.77856,144.82443,110.0,175.0,0,1
1,5,2.0,16.7,-37.8921,145.19118,246.0,698.0,0,1
1,3,1.0,4.6,-37.85277,144.98485,150.0,188.0,1,0
1,3,2.0,7.5,-37.75621,144.93401,182.0,445.0,1,0
1,2,1.0,2.5,-37.8021,144.9976,82.0,182.0,1,0
1,3,2.0,7.9,-37.758,145.0408,136.0,721.0,0,1
1,3,1.0,1.6,-37.79674,144.96563,80.0,96.0,1,0
1,3,3.0,9.2,-37.7949,145.1014,188.0,310.0,0,1
3,4,2.0,13.3,-37.7693,144.8351,201.0,635.0,0,1
3,5,2.0,24.7,-37.94465,145.21236000000005,186.0,779.0,0,1
1,3,1.0,7.8,-37.8378,145.0949,85.0,112.0,1,0
1,2,1.0,4.5,-37.7738,144.9733,67.0,137.0,1,0
1,3,1.0,11.4,-37.8978,145.0624,135.0,277.0,0,1
1,3,1.0,3.8,-37.8401,144.94299999999996,95.0,116.0,1,0
3,2,1.0,9.2,-37.7895,144.8667,79.0,144.0,0,1
3,3,1.0,8.9,-37.8565,144.8865,160.0,860.0,1,0
1,2,1.0,5.3,-37.81813,145.02295,116.65,230.0,1,0
1,2,1.0,8.5,-37.8845,144.999,110.0,239.0,1,0
1,4,2.0,5.6,-37.8083,145.0418,225.0,717.0,1,0
1,3,1.0,5.5,-37.7756,144.9891,106.0,158.0,1,0
3,4,2.0,12.1,-37.7002,145.06517,144.0,538.0,0,1
3,3,1.0,9.9,-37.7337,144.9458,132.0,422.0,1,0
3,4,3.0,7.8,-37.7537,144.9766,249.0,515.0,1,0
3,2,2.0,8.8,-37.7497,145.011,97.0,516.0,1,0
1,2,1.0,13.0,-37.8931,145.0791,97.0,732.0,1,0
3,3,1.0,9.9,-37.7242,144.9424,94.0,321.0,1,0
3,3,2.0,8.9,-37.74088,145.06285,212.0,468.0,0,1
1,1,1.0,7.9,-37.7591,145.0501,59.0,845.0,1,0
1,3,2.0,12.2,-37.8675,145.106,94.0,400.0,1,0
3,4,3.0,11.4,-37.733,145.0694,182.0,583.0,0,1
1,4,2.0,11.2,-37.8345,145.095,239.0,702.0,1,0
1,4,3.0,8.0,-37.8638,144.8798,278.0,500.0,0,1
1,2,3.0,10.7,-37.9205,145.0102,119.0,635.0,1,0
1,2,1.0,13.0,-37.9243,145.0376,103.0,296.0,1,0
3,3,2.0,6.7,-37.73156,144.97087,142.0,275.0,0,1
1,4,2.0,4.0,-37.76262,144.97733,140.0,425.0,1,0
3,5,3.0,31.7,-37.59115,144.72581,208.0,615.0,0,1
3,3,1.0,7.8,-37.7454,144.9487,140.0,116.0,0,1
1,3,1.0,9.8,-37.7577,144.8892,192.0,688.0,1,0
1,4,3.0,12.4,-37.77102,145.13338000000005,250.0,674.0,0,1
1,3,2.0,2.4,-37.81937,145.00146,145.0,72.0,0,1
1,4,1.0,2.6,-37.8201,144.9898,124.0,254.0,1,0
1,3,2.0,7.7,-37.8829,144.9797,126.0,400.0,0,1
3,3,1.0,8.4,-37.73314,145.03437,94.0,590.0,1,0
3,3,2.0,11.5,-37.722,144.9169,113.0,198.0,0,1
1,3,2.0,2.4,-37.81186,144.99472,149.0,134.0,0,1
3,2,1.0,1.6,-37.8001,144.9901,100.0,112.0,1,0
3,5,4.0,11.8,-37.7735,145.0936,185.0,564.0,1,0
1,3,1.0,11.2,-37.8722,145.067,147.0,333.0,1,0
3,2,1.0,12.3,-37.90168,145.11081,122.0,622.0,0,1
1,3,1.0,6.5,-37.7593,144.9885,131.0,463.0,1,0
3,3,1.0,24.7,-37.97806,145.20432,150.0,624.0,0,1
1,2,1.0,11.4,-37.90552,145.03087,75.45,126.0,0,1
3,5,3.0,34.7,-38.08902,145.29006,204.0,528.0,0,1
1,3,1.0,5.2,-37.7776,144.963,126.0,239.0,1,0
3,3,1.0,9.2,-37.7874,144.8763,121.0,381.0,1,0
1,3,1.0,10.7,-37.9064,145.0229,131.0,597.0,1,0
3,3,2.0,17.9,-37.6764,145.05085,196.0,555.0,0,1
1,3,2.0,4.3,-37.7822,144.92042,92.0,388.0,1,0
3,3,1.0,10.5,-37.78036,144.8195,121.0,697.0,1,0
3,3,2.0,22.2,-37.98217,145.14061,189.0,526.0,0,1
3,3,1.0,13.5,-37.7273,144.8744,116.0,290.0,0,1
3,2,1.0,10.6,-37.7538,145.0695,97.0,153.0,0,1
1,5,2.0,13.7,-37.9419,145.0156,224.0,700.0,1,0
1,3,1.0,13.8,-37.7698,145.1028,174.0,799.0,1,0
3,3,1.0,14.7,-37.9176,145.0839,146.0,658.0,1,0
3,3,1.0,12.6,-37.8005,144.822,118.0,705.0,0,1
1,4,2.0,11.4,-37.9075,145.05329,210.0,700.0,1,0
1,3,2.0,9.3,-37.9027,145.0322,135.0,494.0,1,0
1,4,3.0,13.7,-37.9381,145.0161,220.0,398.0,0,1
3,3,1.0,16.5,-37.66948,144.90385,107.0,542.0,0,1
1,2,1.0,6.5,-37.7549,145.0035,97.0,302.0,1,0
3,3,2.0,13.0,-37.6977,144.9071,146.0,585.0,0,1
3,3,1.0,11.2,-37.7184,144.9962,92.0,468.0,1,0
3,3,1.0,8.4,-37.834,144.8668,111.0,557.0,1,0
1,3,1.0,13.1,-37.8275,145.1232,108.0,211.0,0,1
1,4,3.0,13.7,-37.9429,145.0072,248.0,615.0,1,0
1,3,2.0,13.9,-37.9236,145.0545,133.0,326.0,1,0
1,3,1.0,11.2,-37.8784,145.0654,134.0,446.0,0,1
3,4,1.0,8.8,-37.7371,145.0111,147.0,400.0,1,0
3,3,1.0,10.5,-37.78519,144.83651,114.0,459.0,0,1
1,1,1.0,3.3,-37.8411,144.9497,54.0,81.0,1,0
3,3,1.0,13.5,-37.789,144.8195,121.0,540.0,0,1
1,4,3.0,12.4,-37.76577,145.10728999999995,198.0,332.0,0,1
1,4,3.0,14.3,-37.79223,145.14606,203.0,417.0,0,1
1,3,2.0,5.5,-37.7687,144.9922,156.0,259.0,1,0
1,4,2.0,5.9,-37.775,144.93200000000004,232.0,683.0,0,1
3,3,1.0,11.2,-37.7038,145.0281,94.0,456.0,1,0
1,4,2.0,13.8,-37.7573,145.0994,189.0,652.0,0,1
3,2,1.0,8.4,-37.8491,144.8903,62.0,149.0,1,0
3,6,3.0,7.8,-37.7397,144.9603,285.0,768.0,0,1
1,4,3.0,11.8,-37.9061,145.0509,189.0,718.0,1,0
1,3,1.0,18.8,-37.93168,145.16126,117.0,744.0,1,0
1,3,2.0,11.0,-37.8653,145.0897,139.0,710.0,1,0
3,2,1.0,19.9,-37.82223,145.22503999999995,95.0,123.0,0,1
1,3,2.0,13.9,-37.7929,145.1338,135.0,299.0,0,1
3,3,1.0,6.4,-37.79613,144.86741999999995,95.0,336.0,1,0
1,2,1.0,13.0,-37.9178,145.0413,96.0,274.0,0,1
3,4,2.0,18.4,-37.84267,144.65407,167.0,498.0,0,1
3,3,1.0,10.5,-37.75962,144.82596,123.0,331.0,0,1
1,4,2.0,8.1,-37.8698,145.0325,215.0,810.0,1,0
1,3,1.0,8.0,-37.7578,144.9317,105.0,688.0,1,0
1,3,1.0,11.2,-37.8726,145.0396,137.0,322.0,1,0
1,3,1.0,2.5,-37.8283,144.9946,100.0,326.0,1,0
1,3,2.0,8.5,-37.8861,145.0014,142.0,108.0,0,1
3,3,2.0,23.5,-37.92778,145.24796,220.0,537.0,0,1
1,3,1.0,6.3,-37.8559,145.0158,108.0,328.0,1,0
1,2,1.0,7.8,-37.7651,145.03452,113.0,229.0,0,1
1,4,3.0,9.2,-37.858,145.0859,160.0,622.0,1,0
1,3,2.0,13.9,-37.9075,145.061,131.0,210.0,0,1
3,3,2.0,6.4,-37.7942,144.8832,98.0,458.0,1,0
1,4,3.0,10.3,-37.765,145.0646,245.0,597.0,1,0
3,4,2.0,17.9,-37.67681,145.06413999999995,158.0,649.0,0,1
1,4,2.0,11.7,-37.8552,145.1292,182.0,739.0,0,1
1,3,1.0,9.2,-37.8002,145.0949,137.0,888.0,1,0
1,2,1.0,4.5,-37.7765,144.9751,101.0,193.0,1,0
3,3,2.0,20.6,-37.57869,144.91069,143.0,448.0,0,1
3,5,5.0,20.5,-37.6236,145.10629,270.0,700.0,0,1
3,3,3.0,20.0,-37.98087,145.06024,166.0,248.0,0,1
3,5,3.0,15.4,-37.81113,145.17681000000005,274.0,766.0,0,1
3,2,1.0,11.2,-37.708,145.0181,84.0,189.0,0,1
1,3,1.0,5.5,-37.764,144.9976,135.0,307.0,1,0
1,3,1.0,9.0,-37.7741,145.0506,117.0,624.0,1,0
3,3,1.0,17.9,-37.97223,145.07895,169.0,539.0,0,1
3,2,1.0,31.7,-37.57063,144.70693,112.0,143.0,0,1
3,3,2.0,9.2,-37.7898,144.8722,124.0,156.0,0,1
1,5,3.0,9.7,-37.78839,145.07076,168.0,836.0,0,1
3,2,1.0,6.7,-37.74011,144.95266999999996,105.0,378.0,1,0
3,4,2.0,15.5,-37.71757,144.81328,198.0,815.0,0,1
1,4,2.0,6.1,-37.8629,144.9887,211.0,436.0,1,0
3,2,1.0,7.0,-37.8158,144.8707,111.0,531.0,1,0
1,4,3.0,3.5,-37.83933,144.93771,210.0,210.0,0,1
3,2,1.0,8.2,-37.7903,144.8703,113.81,401.0,1,0
1,3,2.0,10.1,-37.89178,145.0539,115.0,259.0,0,1
3,5,2.0,9.9,-37.7328,144.9281,166.0,706.0,1,0
1,3,1.0,3.3,-37.8427,144.9546,123.0,120.0,1,0
1,3,2.0,6.2,-37.75947,144.92542,172.0,784.0,0,1
1,3,2.0,4.6,-37.8332,145.0117,205.0,600.0,0,1
3,3,1.0,11.4,-37.7386,145.0733,112.0,213.0,0,1
1,2,1.0,2.1,-37.8345,144.9685,76.0,115.0,1,0
3,3,2.0,10.4,-37.7431,144.88722,207.0,324.0,0,1
1,4,2.0,15.2,-37.94723,145.02268,184.0,173.0,0,1
3,3,2.0,7.0,-37.8175,144.8929,129.0,214.0,1,0
3,3,2.0,18.0,-37.70525,144.75699,232.0,662.0,0,1
1,3,2.0,7.7,-37.8747,144.987,162.0,374.0,1,0
1,3,1.0,3.3,-37.8473,144.9495,116.0,178.0,1,0
1,3,1.0,5.2,-37.7622,144.9586,97.0,229.0,1,0
3,2,1.0,3.1,-37.8118,144.95259,90.0,17.0,0,1
1,2,1.0,2.6,-37.815,145.00799999999995,115.0,92.0,0,1
3,4,1.0,13.5,-37.7902,144.8102,130.0,700.0,1,0
1,2,1.0,12.2,-37.8711,145.1017,90.0,216.0,0,1
1,4,2.0,5.2,-37.7575,144.9716,173.45,650.0,1,0
3,3,2.0,12.1,-37.707,144.9411,115.0,234.0,0,1
3,2,1.0,11.2,-37.7139,145.0198,73.0,96.0,0,1
1,2,1.0,12.2,-37.8694,145.0944,114.0,695.0,1,0
3,4,2.0,14.7,-37.90858,144.77771,136.0,400.0,0,1
1,3,2.0,2.1,-37.8363,144.9509,125.0,108.0,1,0
1,5,2.0,6.9,-37.7615,144.9333,168.0,207.0,0,1
1,3,1.0,5.3,-37.77432,144.99111000000005,119.0,227.0,1,0
1,3,2.0,21.5,-38.00644000000001,145.08478,233.0,304.0,0,1
3,2,1.0,9.4,-37.7389,144.8998,59.0,88.0,1,0
3,4,2.0,12.8,-37.7452,144.8652,184.0,708.0,0,1
1,2,1.0,3.5,-37.7933,144.9824,119.0,160.0,1,0
1,3,1.0,2.6,-37.8131,145.005,116.0,332.0,1,0
1,4,3.0,11.4,-37.92098,145.02422,233.0,557.0,1,0
3,3,2.0,11.5,-37.7152,144.9165,173.0,382.0,1,0
1,3,1.0,12.4,-37.79244,145.12021,130.0,721.0,0,1
3,4,2.0,23.8,-37.71429000000001,144.72492,178.0,477.0,0,1
3,3,1.0,12.6,-37.7969,144.8276,104.0,462.0,1,0
3,3,2.0,18.0,-37.70659000000001,145.16345,135.0,868.0,0,1
1,3,2.0,13.9,-37.9284,145.0668,140.0,627.0,1,0
1,3,2.0,4.6,-37.85679,145.00089,177.8,754.0,1,0
3,4,2.0,18.0,-37.70562,145.16611,202.0,842.0,0,1
3,3,1.0,13.5,-37.7894,144.8027,155.0,694.0,1,0
1,2,1.0,9.2,-37.8499,145.0814,97.0,157.0,0,1
3,3,1.0,6.6,-37.8093,144.8941,155.0,467.0,1,0
1,5,3.0,11.0,-37.8724,145.0758,266.0,700.0,1,0
1,3,2.0,5.9,-37.7744,144.9035,160.0,318.0,0,1
3,2,1.0,12.1,-37.7128,144.9496,79.0,345.0,0,1
1,4,2.0,21.5,-38.002,145.08916000000005,179.0,312.0,0,1
3,3,1.0,9.2,-37.7201,144.9696,108.0,626.0,1,0
3,4,2.0,12.9,-37.68247,144.88446000000005,156.0,213.0,0,1
3,2,1.0,7.8,-37.7493,144.97,114.0,263.0,1,0
1,3,1.0,6.2,-37.76996,144.93466,129.0,619.0,0,1
1,4,2.0,7.5,-37.826,145.0498,232.0,640.0,1,0
3,2,1.0,12.4,-37.7118,144.9689,79.0,97.0,0,1
3,3,1.0,8.8,-37.7279,144.9849,120.0,847.0,0,1
3,3,2.0,5.2,-37.76645,144.94133,160.0,445.0,1,0
3,3,2.0,12.0,-37.71331,144.9871,119.0,292.0,1,0
